budget,genres,homepage,id,keywords,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count
55000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.r-100.com/,193722,"[{""id"": 7089, ""name"": ""dominatrix""}, {""id"": 158713, ""name"": ""bdsm""}]",Ruthless dominatrixes pursue a mild-mannered salesman who wants to get out of his unbreakable contract with a secret bondage club.,3.21392,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Yoshimoto Kogyo Company"", ""id"": 11629}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",05/10/2013,0,100,R100,5.4,31
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10769, ""name"": ""Foreign""}]",http://www.dummaarodum.com/,63006,"[{""id"": 7090, ""name"": ""goa""}, {""id"": 33067, ""name"": ""drug bust""}, {""id"": 33088, ""name"": ""rave party""}]","We hurtle into the bylanes, beach shacks and raves of Goa with Lorry as his life spirals out of control, with Joki as he tries to redeem the past and with Kamath as he goes no-holds-barred after the mysterious shadow figure behind it all... Punctuated with a soundtrack that moves from pulsating dance tracks to haunting Konkani songs, shot right in the midst of the teeming international tourist hotspots, Dum Maaro Dum takes you on a dramatic, thrilling trip filled with twists, turns, suspense... and a shocking finale!",0.075817,[],[],22/04/2011,0,130,Dum Maaro Dum,5.4,7
150000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",http://www.10cloverfieldlane.com/,333371,"[{""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2321, ""name"": ""bunker""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 9866, ""name"": ""basement""}, {""id"": 10833, ""name"": ""survivalist""}, {""id"": 12332, ""name"": ""apocalypse""}, {""id"": 13063, ""name"": ""car accident""}, {""id"": 15381, ""name"": ""captive""}]","After a car accident, Michelle awakens to find herself in a mysterious bunker with two men named Howard and Emmett. Howard offers her a pair of crutches to help her remain mobile with her leg injury sustained from the car crash and tells her to ""get good on those"" before leaving the bunker. She has been given the information that there has been an alien attack and the outside world is poisoned. However, Howard and Emmett's intentions soon become questionable and Michelle is faced with a question: Is it better in here or out there?",53.698683,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Bad Robot"", ""id"": 11461}, {""name"": ""Spectrum Effects"", ""id"": 78177}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/03/2016,108286421,103,10 Cloverfield Lane,6.8,2468
50000,"[{""id"": 27, ""name"": ""Horror""}]",http://www.paranormalmovie.com/,72571,"[{""id"": 616, ""name"": ""witch""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9675, ""name"": ""prequel""}, {""id"": 10224, ""name"": ""haunting""}, {""id"": 163053, ""name"": ""found footage""}]","In 1988, evil begins to terrorize young sisters Katie and Kristi for the first time when an invisible entity resides in their home.",29.15813,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Room 101"", ""id"": 6302}, {""name"": ""Solana Films"", ""id"": 21223}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19/10/2011,205703818,83,Paranormal Activity 3,5.9,669
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",http://www.mylifetime.com/movies/the-haunting-of-molly-hartley,14745,[],"When teenage Molly Hartley moves to a new town, she's haunted by terrifying visions that may have to do with dark secrets from her past. Something evil lurks just beneath the lush surfaces of her private-school world, and it holds the rights to her very soul. On the eve of her 18th birthday, Molly is about to discover the truth of just who or what she is destined to become.",8.309894,"[{""name"": ""Freestyle Releasing"", ""id"": 4616}, {""name"": ""Liddell Entertainment"", ""id"": 8533}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",31/10/2008,0,82,The Haunting of Molly Hartley,4.3,48
200000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",http://50shadesofblackmovie.com/,351819,"[{""id"": 572, ""name"": ""sex""}, {""id"": 9215, ""name"": ""black""}, {""id"": 9755, ""name"": ""parody""}, {""id"": 11931, ""name"": ""spoof""}, {""id"": 33626, ""name"": ""millionaire""}]",An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,14.947588,"[{""name"": ""Open Road Films (II)"", ""id"": 16313}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",28/01/2016,21164799,92,Fifty Shades of Black,4.3,331
50000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.bottleshockthemovie.com/,13996,"[{""id"": 5990, ""name"": ""wine garden""}, {""id"": 6563, ""name"": ""wine""}, {""id"": 9023, ""name"": ""winzer""}]","Paris-based wine expert Steven Spurrier heads to California in search of cheap wine that he can use for a blind taste test in the French capital. Stumbling upon the Napa Valley, the stuck-up Englishman is shocked to discover a winery turning out top-notch chardonnay. Determined to make a name for himself, he sets about getting the booze back to Paris.",6.174435,"[{""name"": ""Zininsa Film Production"", ""id"": 7653}, {""name"": ""Intellectual Properties Worldwide"", ""id"": 18524}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",06/08/2008,4040588,110,Bottle Shock,6.6,60
50000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.miramax.com/movie/heavenly-creatures,1024,"[{""id"": 456, ""name"": ""mother""}, {""id"": 572, ""name"": ""sex""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2132, ""name"": ""literature""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 2983, ""name"": ""passion""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10768, ""name"": ""lesbian""}, {""id"": 10984, ""name"": ""true""}, {""id"": 14534, ""name"": ""relationship""}]","Based on the true story of Juliet Hulme and Pauline Parker, two close friends who share a love of fantasy and literature, who conspire to kill Pauline's mother when she tries to end the girls' intense and obsessive relationship.",8.753409,"[{""name"": ""WingNut Films"", ""id"": 11}, {""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""New Zealand Film Commission"", ""id"": 294}, {""name"": ""Fontana Productions"", ""id"": 2306}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}]",02/09/1994,3049135,99,Heavenly Creatures,7,294
50000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.everythingmustgo-themovie.com,45658,"[{""id"": 567, ""name"": ""alcohol""}, {""id"": 1859, ""name"": ""arizona""}, {""id"": 4552, ""name"": ""beer""}, {""id"": 9639, ""name"": ""playboy""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10332, ""name"": ""salesman""}, {""id"": 10721, ""name"": ""pregnant""}, {""id"": 11739, ""name"": ""repo man""}]","When an alcoholic relapses, causing him to lose his wife and his job, he holds a yard sale on his front lawn in an attempt to start over. A new neighbor might be the key to his return to form.",9.169411,"[{""name"": ""Birdsong Pictures"", ""id"": 7436}, {""name"": ""IM Global"", ""id"": 7437}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",15/10/2010,2614773,97,Everything Must Go,6,208
50000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.rabbitholefilm.com/,27585,"[{""id"": 697, ""name"": ""loss of son""}, {""id"": 2754, ""name"": ""trauma""}, {""id"": 4290, ""name"": ""toy""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 9872, ""name"": ""grief""}, {""id"": 10937, ""name"": ""memory""}, {""id"": 12544, ""name"": ""crying""}, {""id"": 15334, ""name"": ""parking lot""}, {""id"": 40952, ""name"": ""therapy""}, {""id"": 40953, ""name"": ""car seat""}]",Life for a happy couple is turned upside down after their young son dies in an accident.,10.095184,"[{""name"": ""Olympus Pictures"", ""id"": 7400}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16/12/2010,5129058,91,Rabbit Hole,6.9,165
50000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.atlasshruggedmovie.com/,199933,"[{""id"": 33452, ""name"": ""trilogy""}, {""id"": 173299, ""name"": ""ayn rand""}]","Approaching collapse, the nation's economy is quickly eroding. As crime and fear take over the countryside, the government continues to exert its brutal force against the nation's most productive who are mysteriously vanishing - leaving behind a wake of despair. One man has the answer. One woman stands in his way. Some will stop at nothing to control him. Others will stop at nothing to save him. He swore by his life. They swore to find him.",1.731035,"[{""name"": ""Atlas 3 Productions"", ""id"": 67480}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/09/2014,846704,99,Atlas Shrugged Part III: Who is John Galt?,3.9,15
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 36, ""name"": ""History""}]",http://gandhimyfather.erosentertainment.com/,38428,"[{""id"": 5565, ""name"": ""biography""}, {""id"": 7926, ""name"": ""mahatma gandhi""}, {""id"": 10614, ""name"": ""tragedy""}]","With Gandhi My Father, producer Anil Kapoor and director Feroz Abbas Khan have shed light onto Gandhi the person, rather than Gandhi the icon. Using Gandhi’s political career as a canvas, the film paints a picture of his intricate, complex, and strained relationship with his son Harilal Gandhi.",0.080704,[],"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",03/08/2007,0,136,"Gandhi, My Father",6,2
50000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.stayinyourroom.com/,298312,"[{""id"": 897, ""name"": ""rap music""}, {""id"": 904, ""name"": ""pennsylvania""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 4932, ""name"": ""farm""}, {""id"": 9229, ""name"": ""grandparents""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10103, ""name"": ""children""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 13127, ""name"": ""farmhouse""}, {""id"": 14768, ""name"": ""single mother""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 160841, ""name"": ""oven""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 172664, ""name"": ""hide and seek""}, {""id"": 200283, ""name"": ""diaper""}]","The terrifying story of a brother and sister who are sent to their grandparents' remote Pennsylvania farm for a weeklong trip. Once the children discover that the elderly couple is involved in something deeply disturbing, they see their chances of getting back home are growing smaller every day.",38.94708,"[{""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/09/2015,98450062,94,The Visit,6,1360
50000,"[{""id"": 53, ""name"": ""Thriller""}]",http://www.mientrasduermeslapelicula.com/,77495,"[{""id"": 107, ""name"": ""barcelona spain""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 9433, ""name"": ""concierge""}, {""id"": 10241, ""name"": ""caretaker""}, {""id"": 10333, ""name"": ""stalking""}, {""id"": 33347, ""name"": ""apartment building""}, {""id"": 212887, ""name"": ""peep hole""}, {""id"": 230052, ""name"": ""chloroform""}]","Apartment concierge Cesar is a miserable person who believes he was born without the ability to be happy. As a result, he decides his mission is to make life hell for everyone around him. A majority of the tenants are easy to agitate, but Clara proves to be harder than the most. So Cesar goes to creepy extremes to make this young woman mentally break down. Things get even more complicated in this twisted relationship when her boyfriend, Marcos, shows up.",9.136965,"[{""name"": ""Filmax Entertainment"", ""id"": 7302}, {""name"": ""Castelao Producciones"", ""id"": 7956}, {""name"": ""Cubica"", ""id"": 26476}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",14/10/2011,0,107,Sleep Tight,7,202
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.romeothemovie.com/,113406,[],"A self-centered, middle-aged pitchman for a potato chip company loses his job and his livelihood just as his octogenarian grandfather is dropped on his doorstep unexpectedly by his mother on her way to a singles cruise.",0.40703,"[{""name"": ""Phillybrook Films"", ""id"": 65147}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",28/04/2012,0,0,Should've Been Romeo,0,0
50000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.yogahosers.com/,290825,"[{""id"": 1329, ""name"": ""canada""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 15285, ""name"": ""spin off""}, {""id"": 229863, ""name"": ""ancient evil""}]",Two teenage yoga enthusiasts team up with a legendary man-hunter to battle with an ancient evil presence that is threatening their major party plans.,8.618793,"[{""name"": ""Invincible Pictures Corp."", ""id"": 16301}, {""name"": ""Abbolita Productions"", ""id"": 23700}, {""name"": ""Destro Films"", ""id"": 35043}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",08/07/2016,0,88,Yoga Hosers,4.7,102
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.tristramshandymovie.com/,8435,"[{""id"": 186846, ""name"": ""adaptation""}, {""id"": 234551, ""name"": ""film in a film""}]","Steve Coogan, an arrogant actor with low self-esteem and a complicated love life, is playing the eponymous role in an adaptation of ""The Life and Opinions of Tristram Shandy, Gentleman"" being filmed at a stately home. He constantly spars with actor Rob Brydon, who is playing Uncle Toby and believes his role to be of equal importance to Coogan's.",3.500741,"[{""name"": ""Revolution Films"", ""id"": 163}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Baby Cow Productions"", ""id"": 1219}, {""name"": ""EM Media"", ""id"": 1917}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""East Midlands Media Initiative"", ""id"": 89041}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",17/07/2005,0,94,A Cock and Bull Story,6.2,43
46000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.namesoflovemovie.com/,50848,"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 33501, ""name"": ""political""}, {""id"": 33502, ""name"": ""voting results""}]","Bahia Benmahmoud, a free-spirited young woman, has a particular way of seeing political engagement, as she doesn't hesitate to sleep with those who don't agree with her to convert them to her cause - which is a lot of people, as all right-leaning people are concerned. Generally, it works pretty well. Until the day she meets Arthur Martin, a discreet forty-something who doesn't like taking risks. She imagines that with a name like that, he's got to be slightly fascist. But names are deceitful and appearances deceiving..",6.368933,"[{""name"": ""Canal+"", ""id"": 5358}, {""name"": ""TPS Star"", ""id"": 6586}, {""name"": ""Delante Films"", ""id"": 7694}, {""name"": ""TF1 Droits Audiovisuels"", ""id"": 8350}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",24/11/2010,0,100,The Names of Love,7.3,93
60000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://workingtitlefilms.com/film.php?filmID=59,712,"[{""id"": 213, ""name"": ""upper class""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 1334, ""name"": ""wedding vows""}, {""id"": 1459, ""name"": ""marriage proposal""}, {""id"": 1873, ""name"": ""yuppie""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 3568, ""name"": ""lone wolf""}, {""id"": 3577, ""name"": ""snob""}, {""id"": 3581, ""name"": ""witness""}, {""id"": 3582, ""name"": ""bride""}, {""id"": 3583, ""name"": ""bridegroom""}, {""id"": 3584, ""name"": ""bridesmaid""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 5347, ""name"": ""clumsy fellow""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 236055, ""name"": ""gay couple""}]",Four Weddings And A Funeral is a British comedy about a British Man named Charles and an American Woman named Carrie who go through numerous weddings before they determine if they are right for one another.,29.834065,"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",09/03/1994,254700832,117,Four Weddings and a Funeral,6.6,632
